RowID,SmallDate,Min,Max,Race
4027,"01/01",0,40,"Fall"
4028,"01/02",0,40,"Fall"
4029,"01/03",0,40,"Fall"
4030,"01/04",0,40,"Fall"
4031,"01/05",0,41,"Fall"
4032,"01/06",0,41,"Fall"
4033,"01/07",0,41,"Fall"
4034,"01/08",0,42,"Fall"
4035,"01/09",0,42,"Fall"
4036,"01/10",0,42,"Fall"
4037,"01/11",0,42,"Fall"
4038,"01/12",0,43,"Fall"
4039,"01/13",0,43,"Fall"
4040,"01/14",0,43,"Fall"
4041,"01/15",0,44,"Fall"
4042,"01/16",0,44,"Fall"
4043,"01/17",0,44,"Fall"
4044,"01/18",0,44,"Fall"
4045,"01/19",0,45,"Fall"
4046,"01/20",0,45,"Fall"
4047,"01/21",0,45,"Fall"
4048,"01/22",0,46,"Fall"
4049,"01/23",0,46,"Fall"
4050,"01/24",0,46,"Fall"
4051,"01/25",0,47,"Fall"
4052,"01/26",0,47,"Fall"
4053,"01/27",0,47,"Fall"
4054,"01/28",0,48,"Fall"
4055,"01/29",0,48,"Fall"
4056,"01/30",0,48,"Fall"
4057,"01/31",0,49,"Fall"
4058,"02/01",0,49,"Fall"
4059,"02/02",0,49,"Fall"
4060,"02/03",0,49,"Fall"
4061,"02/04",0,50,"Fall"
4062,"02/05",0,50,"Fall"
4063,"02/06",0,50,"Fall"
4064,"02/07",0,51,"Fall"
4065,"02/08",0,51,"Fall"
4066,"02/09",0,52,"Fall"
4067,"02/10",0,52,"Fall"
4068,"02/11",0,52,"Fall"
4069,"02/12",0,53,"Fall"
4070,"02/13",0,53,"Fall"
4071,"02/14",0,53,"Fall"
4072,"02/15",0,54,"Fall"
4073,"02/16",0,54,"Fall"
4074,"02/17",0,54,"Fall"
4075,"02/18",0,55,"Fall"
4076,"02/19",0,55,"Fall"
4077,"02/20",0,55,"Fall"
4078,"02/21",0,56,"Fall"
4079,"02/22",0,56,"Fall"
4080,"02/23",0,57,"Fall"
4081,"02/24",0,57,"Fall"
4082,"02/25",0,57,"Fall"
4083,"02/26",0,58,"Fall"
4084,"02/27",0,58,"Fall"
4085,"02/28",0,58,"Fall"
4086,"02/29",0,58,"Fall"
4087,"03/01",0,59,"Fall"
4088,"03/02",0,59,"Fall"
4089,"03/03",0,60,"Fall"
4090,"03/04",0,60,"Fall"
4091,"03/05",0,60,"Fall"
4092,"03/06",0,61,"Fall"
4093,"03/07",0,61,"Fall"
4094,"03/08",0,62,"Fall"
4095,"03/09",0,62,"Fall"
4096,"03/10",0,63,"Fall"
4097,"03/11",0,63,"Fall"
4098,"03/12",0,63,"Fall"
4099,"03/13",0,64,"Fall"
4100,"03/14",0,64,"Fall"
4101,"03/15",0,65,"Fall"
4102,"03/16",0,65,"Fall"
4103,"03/17",0,66,"Fall"
4104,"03/18",0,66,"Fall"
4105,"03/19",0,66,"Fall"
4106,"03/20",0,67,"Fall"
4107,"03/21",0,67,"Fall"
4108,"03/22",0,68,"Fall"
4109,"03/23",0,68,"Fall"
4110,"03/24",0,69,"Fall"
4111,"03/25",0,69,"Fall"
4112,"03/26",0,70,"Fall"
4113,"03/27",0,70,"Fall"
4114,"03/28",0,71,"Fall"
4115,"03/29",0,71,"Fall"
4116,"03/30",0,71,"Fall"
4117,"03/31",0,72,"Fall"
4362,"12/01",0,32,"Fall"
4363,"12/02",0,32,"Fall"
4364,"12/03",0,33,"Fall"
4365,"12/04",0,33,"Fall"
4366,"12/05",0,33,"Fall"
4367,"12/06",0,33,"Fall"
4368,"12/07",0,33,"Fall"
4369,"12/08",0,34,"Fall"
4370,"12/09",0,34,"Fall"
4371,"12/10",0,34,"Fall"
4372,"12/11",0,34,"Fall"
4373,"12/12",0,35,"Fall"
4374,"12/13",0,35,"Fall"
4375,"12/14",0,35,"Fall"
4376,"12/15",0,35,"Fall"
4377,"12/16",0,36,"Fall"
4378,"12/17",0,36,"Fall"
4379,"12/18",0,36,"Fall"
4380,"12/19",0,36,"Fall"
4381,"12/20",0,37,"Fall"
4382,"12/21",0,37,"Fall"
4383,"12/22",0,37,"Fall"
4384,"12/23",0,37,"Fall"
4385,"12/24",0,38,"Fall"
4386,"12/25",0,38,"Fall"
4387,"12/26",0,38,"Fall"
4388,"12/27",0,38,"Fall"
4389,"12/28",0,39,"Fall"
4390,"12/29",0,39,"Fall"
4391,"12/30",0,39,"Fall"
4392,"12/31",0,39,"Fall"
4393,"01/01",202,270,"Fall"
4394,"01/02",203,270,"Fall"
4395,"01/03",205,270,"Fall"
4396,"01/04",206,270,"Fall"
4397,"01/05",207,270,"Fall"
4398,"01/06",209,270,"Fall"
4399,"01/07",210,270,"Fall"
4400,"01/08",211,270,"Fall"
4401,"01/09",213,270,"Fall"
4402,"01/10",214,270,"Fall"
4403,"01/11",216,270,"Fall"
4404,"01/12",217,270,"Fall"
4405,"01/13",218,270,"Fall"
4406,"01/14",220,270,"Fall"
4407,"01/15",221,270,"Fall"
4408,"01/16",223,270,"Fall"
4409,"01/17",224,270,"Fall"
4410,"01/18",226,270,"Fall"
4411,"01/19",227,270,"Fall"
4412,"01/20",229,270,"Fall"
4413,"01/21",230,270,"Fall"
4414,"01/22",232,270,"Fall"
4415,"01/23",233,270,"Fall"
4416,"01/24",235,270,"Fall"
4417,"01/25",236,270,"Fall"
4418,"01/26",238,270,"Fall"
4419,"01/27",239,270,"Fall"
4420,"01/28",241,270,"Fall"
4421,"01/29",243,270,"Fall"
4422,"01/30",244,270,"Fall"
4423,"01/31",246,270,"Fall"
4424,"02/01",247,270,"Fall"
4425,"02/02",249,270,"Fall"
4426,"02/03",251,270,"Fall"
4427,"02/04",252,270,"Fall"
4428,"02/05",254,270,"Fall"
4429,"02/06",256,270,"Fall"
4430,"02/07",257,270,"Fall"
4431,"02/08",259,270,"Fall"
4432,"02/09",261,270,"Fall"
4433,"02/10",262,270,"Fall"
4434,"02/11",264,270,"Fall"
4435,"02/12",266,270,"Fall"
4436,"02/13",268,270,"Fall"
4437,"02/14",269,270,"Fall"
4438,"02/15",270,270,"Fall"
4484,"04/01",33,72,"Fall"
4485,"04/02",33,73,"Fall"
4486,"04/03",34,73,"Fall"
4487,"04/04",34,74,"Fall"
4488,"04/05",34,74,"Fall"
4489,"04/06",34,75,"Fall"
4490,"04/07",34,75,"Fall"
4491,"04/08",35,76,"Fall"
4492,"04/09",35,76,"Fall"
4493,"04/10",35,77,"Fall"
4494,"04/11",35,77,"Fall"
4495,"04/12",36,78,"Fall"
4496,"04/13",36,78,"Fall"
4497,"04/14",36,79,"Fall"
4498,"04/15",36,79,"Fall"
4499,"04/16",37,80,"Fall"
4500,"04/17",37,81,"Fall"
4501,"04/18",37,81,"Fall"
4502,"04/19",37,82,"Fall"
4503,"04/20",38,82,"Fall"
4504,"04/21",38,83,"Fall"
4505,"04/22",38,83,"Fall"
4506,"04/23",38,84,"Fall"
4507,"04/24",39,84,"Fall"
4508,"04/25",39,85,"Fall"
4509,"04/26",39,86,"Fall"
4510,"04/27",39,86,"Fall"
4511,"04/28",40,87,"Fall"
4512,"04/29",40,87,"Fall"
4513,"04/30",40,88,"Fall"
4514,"05/01",40,88,"Fall"
4515,"05/02",41,89,"Fall"
4516,"05/03",41,90,"Fall"
4517,"05/04",41,90,"Fall"
4518,"05/05",41,91,"Fall"
4519,"05/06",42,91,"Fall"
4520,"05/07",42,92,"Fall"
4521,"05/08",42,93,"Fall"
4522,"05/09",43,93,"Fall"
4523,"05/10",43,94,"Fall"
4524,"05/11",43,94,"Fall"
4525,"05/12",43,95,"Fall"
4526,"05/13",44,96,"Fall"
4527,"05/14",44,96,"Fall"
4528,"05/15",44,97,"Fall"
4529,"05/16",45,98,"Fall"
4530,"05/17",45,98,"Fall"
4531,"05/18",45,99,"Fall"
4532,"05/19",45,100,"Fall"
4533,"05/20",46,100,"Fall"
4534,"05/21",46,101,"Fall"
4535,"05/22",46,102,"Fall"
4536,"05/23",47,102,"Fall"
4537,"05/24",47,103,"Fall"
4538,"05/25",47,104,"Fall"
4539,"05/26",48,104,"Fall"
4540,"05/27",48,105,"Fall"
4541,"05/28",48,106,"Fall"
4542,"05/29",49,106,"Fall"
4543,"05/30",49,107,"Fall"
4544,"05/31",49,108,"Fall"
4545,"06/01",50,109,"Fall"
4546,"06/02",50,109,"Fall"
4547,"06/03",50,110,"Fall"
4548,"06/04",50,111,"Fall"
4549,"06/05",51,111,"Fall"
4550,"06/06",51,112,"Fall"
4551,"06/07",51,113,"Fall"
4552,"06/08",52,114,"Fall"
4553,"06/09",52,114,"Fall"
4554,"06/10",53,115,"Fall"
4555,"06/11",53,116,"Fall"
4556,"06/12",53,117,"Fall"
4557,"06/13",54,118,"Fall"
4558,"06/14",54,118,"Fall"
4559,"06/15",54,119,"Fall"
4560,"06/16",55,120,"Fall"
4561,"06/17",55,121,"Fall"
4562,"06/18",55,122,"Fall"
4563,"06/19",56,122,"Fall"
4564,"06/20",56,123,"Fall"
4565,"06/21",56,124,"Fall"
4566,"06/22",57,125,"Fall"
4567,"06/23",57,126,"Fall"
4568,"06/24",58,126,"Fall"
4569,"06/25",58,127,"Fall"
4570,"06/26",58,128,"Fall"
4571,"06/27",59,129,"Fall"
4572,"06/28",59,130,"Fall"
4573,"06/29",59,131,"Fall"
4574,"06/30",60,132,"Fall"
4575,"07/01",60,132,"Fall"
4576,"07/02",61,133,"Fall"
4577,"07/03",61,134,"Fall"
4578,"07/04",61,135,"Fall"
4579,"07/05",62,136,"Fall"
4580,"07/06",62,137,"Fall"
4581,"07/07",63,138,"Fall"
4582,"07/08",63,139,"Fall"
4583,"07/09",64,140,"Fall"
4584,"07/10",64,141,"Fall"
4585,"07/11",64,142,"Fall"
4586,"07/12",65,142,"Fall"
4587,"07/13",65,143,"Fall"
4588,"07/14",66,144,"Fall"
4589,"07/15",66,145,"Fall"
4590,"07/16",67,146,"Fall"
4591,"07/17",67,147,"Fall"
4592,"07/18",67,148,"Fall"
4593,"07/19",68,149,"Fall"
4594,"07/20",68,150,"Fall"
4595,"07/21",69,151,"Fall"
4596,"07/22",69,152,"Fall"
4597,"07/23",70,153,"Fall"
4598,"07/24",70,154,"Fall"
4599,"07/25",71,155,"Fall"
4600,"07/26",71,156,"Fall"
4601,"07/27",72,157,"Fall"
4602,"07/28",72,158,"Fall"
4603,"07/29",72,159,"Fall"
4604,"07/30",73,160,"Fall"
4605,"07/31",73,162,"Fall"
4606,"08/01",74,163,"Fall"
4607,"08/02",74,164,"Fall"
4608,"08/03",75,165,"Fall"
4609,"08/04",75,166,"Fall"
4610,"08/05",76,167,"Fall"
4611,"08/06",76,168,"Fall"
4612,"08/07",77,169,"Fall"
4613,"08/08",77,170,"Fall"
4614,"08/09",78,171,"Fall"
4615,"08/10",78,173,"Fall"
4616,"08/11",79,174,"Fall"
4617,"08/12",79,175,"Fall"
4618,"08/13",80,176,"Fall"
4619,"08/14",80,177,"Fall"
4620,"08/15",81,178,"Fall"
4621,"08/16",82,180,"Fall"
4622,"08/17",82,181,"Fall"
4623,"08/18",83,182,"Fall"
4624,"08/19",83,183,"Fall"
4625,"08/20",84,184,"Fall"
4626,"08/21",84,186,"Fall"
4627,"08/22",85,187,"Fall"
4628,"08/23",85,188,"Fall"
4629,"08/24",86,189,"Fall"
4630,"08/25",87,191,"Fall"
4631,"08/26",87,192,"Fall"
4632,"08/27",88,193,"Fall"
4633,"08/28",88,194,"Fall"
4634,"08/29",89,196,"Fall"
4635,"08/30",89,197,"Fall"
4636,"08/31",90,198,"Fall"
4637,"09/01",91,200,"Fall"
4638,"09/02",91,201,"Fall"
4639,"09/03",92,202,"Fall"
4640,"09/04",92,204,"Fall"
4641,"09/05",93,205,"Fall"
4642,"09/06",94,206,"Fall"
4643,"09/07",94,208,"Fall"
4644,"09/08",95,209,"Fall"
4645,"09/09",95,210,"Fall"
4646,"09/10",96,212,"Fall"
4647,"09/11",97,213,"Fall"
4648,"09/12",97,215,"Fall"
4649,"09/13",98,216,"Fall"
4650,"09/14",99,217,"Fall"
