"Building","Date","Samples","Pumping_Time","Sample_Time","Pumping_Volume","Sample_Volume","Exported_Volume","organism_1","organism_2","organism_3","organism_26"
"CVP","2009-03-21",12,1440,360,6106.234752,1526.558688,7129.5144,1,1,34,0
"SWP","2009-03-22",14,1440,420,8754.6484224,2591.836704,8608.45692,0,5,9,0
"CVP","2009-03-22",12,1410,360,5618.04179328,1434.0477024,6657.09156,2,1,13,0
"SWP","2009-03-23",10,1140,300,6450.7935744,1670.2947648,6216.7392,0,5,8,0
"CVP","2009-03-23",12,1410,360,5364.71970048,1369.11161664,6654.6246,1,3,41,0
"SWP","2009-03-24",13,1440,390,6105.2153472,1670.2947648,6007.0476,2,4,1,0
"CVP","2009-03-24",12,1395,360,3963.59877312,1018.99703808,5184.31644,1,4,29,0
"SWP","2009-03-25",14,1440,420,6220.4080896,1843.0838784,6072.42204,0,0,10,0
"CVP","2009-03-25",12,1390,360,3538.65988224,914.10028416,4598.41344,1,1,4,0
"SWP","2009-03-26",12,1440,360,5529.2516352,1382.3129088,5427.312,0,1,1,0
"CVP","2009-03-26",12,1350,360,3477.49559424,925.26276672,4603.34736,1,4,5,0
"SWP","2009-03-27",12,1440,360,5529.2516352,1382.3129088,5455.68204,0,0,6,0
"CVP","2009-03-27",12,1390,360,3552.89756928,918.38178432,4610.74824,7,3,18,0
"SWP","2009-03-28",14,1440,420,4607.709696,1324.7165376,4515.77028,0,2,4,0
"CVP","2009-03-28",12,1440,360,3690.245376,922.561344,4602.11388,18,2,28,0
"SWP","2009-03-29",13,1440,390,6335.600832,1727.891136,6188.36916,0,1,12,0
"CVP","2009-03-29",12,1440,360,5173.88712192,1293.47178048,6072.42204,14,3,17,0
"SWP","2009-03-30",13,1440,390,6335.600832,1727.891136,6188.36916,0,1,32,0
"CVP","2009-03-30",12,1395,360,5331.6145296,1378.18431936,6719.99904,20,1,41,0
"SWP","2009-03-31",12,1440,360,5529.2516352,1382.3129088,5382.90672,0,0,7,0
"CVP","2009-03-31",12,1385,360,5220.6693072,1363.45392,6478.23696,25,2,58,0
"SWP","2009-04-01",12,1440,360,5529.2516352,1382.3129088,5387.84064,0,1,7,0
"CVP","2009-04-01",12,1440,360,5715.8027136,1428.9506784,6394.36032,17,1,62,0
"SWP","2009-04-02",12,1440,360,5529.2516352,1382.3129088,5387.84064,0,0,7,0
"CVP","2009-04-02",12,1410,360,5584.24852416,1428.33903552,6386.95944,23,2,33,0
"SWP","2009-04-03",12,1440,360,5529.2516352,1382.3129088,5387.84064,0,3,7,0
"CVP","2009-04-03",12,1355,360,4056.10975872,1071.649296,4935.15348,14,2,10,0
"SWP","2009-04-04",12,1440,360,5529.2516352,1382.3129088,5305.19748,0,0,5,0
"CVP","2009-04-04",12,1410,360,3616.89920064,923.17298688,4275.24168,7,1,19,0
"SWP","2009-04-05",13,1500,390,5759.63712,1497.5056512,5254.6248,0,1,4,0
"CVP","2009-04-05",12,1440,360,3658.43994624,914.60998656,4271.54124,16,0,6,0
"SWP","2009-04-06",12,1380,360,2649.4330752,691.1564544,2687.75292,0,2,8,0
"CVP","2009-04-06",12,1410,360,2273.47658496,577.95155136,2725.9908,8,1,6,0
"SWP","2009-04-07",12,1440,360,2764.6258176,691.1564544,2677.88508,0,0,3,0
"CVP","2009-04-07",12,1440,360,1903.2287616,475.8071904,2100.61644,8,0,1,0
"SWP","2009-04-08",12,1440,360,2764.6258176,691.1564544,2676.6516,0,1,5,0
"CVP","2009-04-08",12,1410,360,2638.37253312,669.59604288,3214.44888,25,1,1,0
"SWP","2009-04-09",12,1170,360,3167.800416,979.1383104,3606.69552,0,2,3,0
"CVP","2009-04-09",12,1380,360,3545.18407296,926.53702272,4504.66896,33,1,11,0
"SWP","2009-04-10",12,1440,360,2764.6258176,691.1564544,2688.9864,0,0,3,0
"CVP","2009-04-10",12,1380,360,3553.6451328,929.9520288,4504.66896,22,2,12,0
"SWP","2009-04-11",13,1440,390,4031.745984,1094.3310528,4031.01264,0,0,5,0
"CVP","2009-04-11",12,1410,360,5026.88894976,1286.59079808,6192.0696,42,1,9,0
"SWP","2009-04-12",12,1440,360,5529.2516352,1382.3129088,5363.17104,0,1,2,0
"CVP","2009-04-12",12,1410,360,5391.02034432,1377.62364672,6710.1312,16,0,25,0
"SWP","2009-04-13",13,1500,390,5759.63712,1497.5056512,5286.69528,0,2,2,0
"CVP","2009-04-13",12,1395,360,5294.63562048,1371.099456,6810.04308,34,0,26,0
"SWP","2009-04-14",13,1440,390,2764.6258176,748.7528256,2705.02164,2,0,1,0
"CVP","2009-04-14",12,1395,360,4050.50303232,1044.88992,5301.49704,13,0,6,0
"SWP","2009-04-15",12,1380,360,5298.8661504,1382.3129088,5338.50144,5,1,3,0
"CVP","2009-04-15",12,1330,360,2190.32713344,585.80096832,2798.76612,13,0,1,0
"SWP","2009-04-16",13,1500,390,5759.63712,1497.5056512,5384.1402,30,0,0,0
"CVP","2009-04-16",12,1395,360,1793.15852832,463.21754112,2082.11424,8,0,0,0
"SWP","2009-04-17",12,1380,360,2649.4330752,691.1564544,2656.91592,7,0,0,0
"CVP","2009-04-17",12,1380,360,1767.54598272,461.89231488,2082.11424,17,0,3,0
"SWP","2009-04-18",12,1440,360,2764.6258176,691.1564544,2651.982,3,0,0,0
"CVP","2009-04-18",12,1440,360,1844.1032832,461.0258208,2087.04816,7,0,0,0
"SWP","2009-04-19",12,1440,360,2764.6258176,691.1564544,2635.94676,7,1,0,0
"CVP","2009-04-19",12,1405,360,1795.03593216,460.05738624,2083.34772,23,0,0,0
"SWP","2009-04-20",12,1440,360,2764.6258176,691.1564544,2634.71328,11,1,0,0
"CVP","2009-04-20",12,1440,360,1840.43342592,460.10835648,2078.4138,23,0,0,0
"SWP","2009-04-21",12,1440,360,2764.6258176,691.1564544,2628.54588,8,0,0,0
"CVP","2009-04-21",12,1395,360,1799.55529344,464.3388864,2087.04816,19,0,0,0
"SWP","2009-04-22",12,1440,360,2764.6258176,691.1564544,2635.94676,39,0,0,0
"CVP","2009-04-22",12,1375,360,1798.29802752,470.55725568,2089.51512,36,1,0,0
"SWP","2009-04-23",12,1440,360,2764.6258176,691.1564544,2634.71328,47,1,0,0
"CVP","2009-04-23",12,1385,360,1840.13609952,477.99891072,2374.449,41,0,1,0
"SWP","2009-04-24",12,1440,360,2764.6258176,691.1564544,2631.01284,49,2,1,0
"CVP","2009-04-24",12,1380,360,1825.95787776,477.03047616,2485.4622,31,0,0,0
"SWP","2009-04-25",5,540,150,1036.7346816,287.981856,867.13644,22,0,0,0
"CVP","2009-04-25",11,1320,330,1748.89087488,437.22271872,2214.0966,14,0,0,0
"SWP","2009-04-26",3,180,90,345.5782272,172.7891136,329.33916,13,0,0,0
"CVP","2009-04-26",12,1410,360,1869.23161152,477.846,2098.14948,8,0,0,0
"SWP","2009-04-27",2,120,60,230.3854848,115.1927424,337.97352,6,0,0,0
"CVP","2009-04-27",12,1410,360,1869.48646272,477.64211904,2093.21556,23,0,0,0
"SWP","2009-04-28",12,1440,350,2764.6258176,671.957664,2654.44896,36,0,3,0
"CVP","2009-04-28",12,1420,360,1918.14605184,486.81676224,2101.84992,19,0,0,0
"SWP","2009-04-29",8,900,240,1727.891136,460.7709696,1639.29492,16,0,0,0
"CVP","2009-04-29",12,1380,360,1831.8704256,479.27316672,2095.68252,21,1,1,0
"SWP","2009-04-30",6,600,180,1151.927424,345.5782272,1094.09676,33,0,0,0
"CVP","2009-04-30",12,1440,360,1894.86964224,473.71741056,2091.98208,11,0,0,0
"SWP","2009-05-01",12,1440,360,2764.6258176,691.1564544,2639.6472,12,0,0,0
"CVP","2009-05-01",12,1395,360,1829.52579456,471.9844224,2258.50188,18,0,0,0
"SWP","2009-05-02",12,1440,360,2764.6258176,691.1564544,2634.71328,8,0,1,0
"CVP","2009-05-02",12,1410,360,1850.52553344,472.90188672,2490.39612,19,0,0,0
"SWP","2009-05-03",12,1440,360,2764.6258176,691.1564544,2638.41372,21,0,2,0
"CVP","2009-05-03",12,1410,360,1842.42126528,470.40434496,2500.26396,34,0,1,0
"SWP","2009-05-04",12,1440,360,2764.6258176,691.1564544,2634.71328,24,0,0,1
"CVP","2009-05-04",12,1440,360,1878.55916544,469.63979136,2476.82784,20,0,0,0
"SWP","2009-05-05",12,1440,360,2764.6258176,691.1564544,2638.41372,9,0,1,0
"CVP","2009-05-05",12,1370,360,1803.25913088,473.10576768,2490.39612,23,0,1,1
"SWP","2009-05-06",8,900,240,1727.891136,460.7709696,1650.39624,7,0,0,0
"CVP","2009-05-06",12,1395,360,1845.32656896,475.85816064,2499.03048,12,1,0,0
"SWP","2009-05-07",12,1440,360,2764.6258176,691.1564544,2663.08332,4,0,2,0
"CVP","2009-05-07",12,1440,360,1913.62669056,478.40667264,2484.22872,13,0,0,2
"SWP","2009-05-08",12,1440,360,2764.6258176,691.1564544,2654.44896,4,2,0,0
"CVP","2009-05-08",12,1440,360,1918.11207168,479.52801792,2341.14504,18,0,0,1
"SWP","2009-05-09",12,1440,360,2764.6258176,691.1564544,2649.51504,5,1,1,0
"CVP","2009-05-09",12,1395,360,1869.91970976,482.48429184,2375.68248,9,0,0,0
"SWP","2009-05-10",14,1440,420,5298.8661504,1555.1020224,5338.50144,24,0,0,0
"CVP","2009-05-10",12,1410,360,1905.31854144,486.81676224,2363.34768,10,0,1,2
"SWP","2009-05-11",13,1500,390,6335.600832,1612.6983936,5986.07844,35,2,0,0
"CVP","2009-05-11",12,1440,360,1959.2960256,489.8240064,2363.34768,15,0,2,1
"SWP","2009-05-12",1,0,0,0,0,NA,0,0,0,0
"CVP","2009-05-12",12,960,240,1952.56795392,488.14198848,2288.1054,19,0,0,0
"SWP","2009-05-13",1,0,0,0,0,NA,0,0,0,0
"CVP","2009-05-13",12,960,240,1875.29707008,468.82426752,2231.36532,21,0,0,0
"SWP","2009-05-14",1,0,0,0,0,NA,0,0,0,0
"CVP","2009-05-14",12,1395,360,3702.96245088,957.37401792,4413.39144,27,0,1,1
"SWP","2009-05-15",12,1260,360,2879.81856,863.945568,3082.46652,14,0,2,0
"CVP","2009-05-15",12,1410,360,3729.44149056,953.44930944,4420.79232,30,0,0,2
"SWP","2009-05-16",12,1440,360,2764.6258176,691.1564544,2783.96436,13,0,3,0
"CVP","2009-05-16",12,1410,360,3683.3643936,941.9300352,4412.15796,16,0,0,3
"SWP","2009-05-17",12,1440,360,2764.6258176,691.1564544,2754.36084,2,0,1,0
"CVP","2009-05-17",12,1410,360,3677.80863744,939.78928512,4419.55884,18,0,0,6
"SWP","2009-05-18",12,1440,360,5529.2516352,1382.3129088,5365.638,2,0,64,0
"CVP","2009-05-18",12,1390,360,2744.01685056,718.47650304,3326.69556,10,1,0,5
"SWP","2009-05-19",13,1440,390,4722.9024384,1267.1201664,4301.14476,3,1,69,0
"CVP","2009-05-19",12,1440,360,1934.21866752,483.55466688,2200.52832,12,0,0,1
"SWP","2009-05-20",9,900,270,1727.891136,518.3673408,1534.44912,3,0,18,0
"CVP","2009-05-20",12,1410,360,1872.74855808,478.30473216,2196.82788,2,1,4,7
"SWP","2009-05-21",6,540,180,1958.2766208,633.5600832,1952.59884,0,0,1,0
"CVP","2009-05-21",12,1365,360,1836.43226208,483.60563712,2205.46224,7,0,0,2
"SWP","2009-05-22",6,600,180,1151.927424,345.5782272,1037.35668,1,0,3,0
"CVP","2009-05-22",12,1440,360,1964.59693056,491.14923264,2195.5944,4,0,8,1
"SWP","2009-05-23",9,840,270,3225.3967872,1036.7346816,3404.4048,3,1,15,0
"CVP","2009-05-23",12,1410,360,1939.46860224,494.71714944,2200.52832,3,0,12,0
"SWP","2009-05-24",8,840,230,3225.3967872,883.1443584,3168.81012,4,0,181,5
"CVP","2009-05-24",12,1410,360,1937.73561408,494.9210304,2193.12744,3,0,1,0
"SWP","2009-05-25",8,840,170,3225.3967872,652.7588736,3236.65152,1,0,160,6
"CVP","2009-05-25",12,1410,360,1938.34725696,494.9210304,2198.06136,5,0,1,0
"SWP","2009-05-26",8,900,230,3455.782272,883.1443584,3155.24184,4,0,323,18
"CVP","2009-05-26",12,1410,360,1944.46368576,496.65401856,2200.52832,4,0,45,1
"SWP","2009-05-27",7,660,210,2995.0113024,979.1383104,3248.98632,3,0,2,9
"CVP","2009-05-27",12,1405,360,1935.27205248,496.24625664,2204.22876,1,0,99,0
"SWP","2009-05-28",3,270,90,518.3673408,172.7891136,511.8942,0,0,0,3
"CVP","2009-05-28",12,1405,360,1941.9236688,497.77536384,2400.35208,2,0,99,4
"SWP","2009-05-29",4,300,120,1151.927424,460.7709696,1112.59896,0,0,1,20
"CVP","2009-05-29",12,1410,360,1916.43005376,490.18079808,2462.02608,0,0,117,11
"SWP","2009-05-30",1,0,0,0,0,NA,0,0,0,0
"CVP","2009-05-30",12,1410,360,1584.61379136,406.53863424,2059.9116,2,0,85,3
"SWP","2009-05-31",1,0,0,0,0,NA,0,0,0,0
"CVP","2009-05-31",1,0,0,0,0,NA,0,0,0,0
"SWP","2009-06-01",4,300,120,1267.1201664,460.7709696,1011.4536,0,0,15,4
"CVP","2009-06-01",12,1415,360,1888.84665888,480.54742272,2452.15824,3,0,286,1
"SWP","2009-06-02",3,240,90,1382.3129088,518.3673408,1022.55492,0,0,4,2
"CVP","2009-06-02",12,1410,360,1881.74480544,479.93577984,2463.25956,1,0,278,0
"SWP","2009-06-03",8,840,240,1612.6983936,460.7709696,1594.88964,0,0,10,1
"CVP","2009-06-03",12,1380,360,1865.81660544,485.08377408,2466.96,0,0,147,1
"SWP","2009-06-04",6,660,180,1267.1201664,345.5782272,1249.51524,0,0,0,1
"CVP","2009-06-04",12,1405,360,1910.21168448,489.41624448,2471.89392,0,0,198,2
"SWP","2009-06-05",8,780,240,1497.5056512,460.7709696,1481.40948,0,0,14,8
"CVP","2009-06-05",12,1410,360,1912.658256,488.49878016,2468.19348,0,1,322,2
"SWP","2009-06-06",8,780,240,1497.5056512,460.7709696,1472.77512,0,0,9,1
"CVP","2009-06-06",12,1410,360,1922.24066112,490.94535168,2453.39172,0,0,501,0
"SWP","2009-06-07",7,720,210,1382.3129088,403.1745984,1367.92932,0,0,3,11
"CVP","2009-06-07",12,1410,360,1933.19926272,493.9016256,2460.7926,0,0,285,0
"SWP","2009-06-08",5,540,150,1036.7346816,287.981856,1026.25536,0,0,0,0
"CVP","2009-06-08",12,1410,360,1951.24272768,498.08118528,2463.25956,0,0,310,0
"SWP","2009-06-09",6,600,180,1151.927424,345.5782272,1142.20248,0,0,102,0
"CVP","2009-06-09",12,1410,360,1953.33250752,498.18312576,2464.49304,0,0,413,0
"SWP","2009-06-10",5,480,150,1227.3633792,383.551056,1201.40952,0,0,57,0
"CVP","2009-06-10",12,1410,360,1934.26963776,493.95259584,2482.99524,0,0,525,0
"SWP","2009-06-11",5,480,150,1227.3633792,383.551056,1168.10556,1,0,21,0
"CVP","2009-06-11",12,1410,360,1916.63393472,490.23176832,2492.86308,2,0,644,1
"SWP","2009-06-12",5,480,150,1227.3633792,383.551056,1187.84124,0,0,28,1
"CVP","2009-06-12",12,1410,360,1898.3865888,485.08377408,2491.6296,0,0,1064,2
"SWP","2009-06-13",5,480,150,1227.3633792,383.551056,1164.40512,0,0,22,0
"CVP","2009-06-13",12,1410,360,1898.94726144,485.54250624,2496.56352,0,0,694,1
"SWP","2009-06-14",6,540,180,1380.7838016,460.2612672,1365.46236,0,0,7,0
"CVP","2009-06-14",12,1410,360,1871.06654016,478.20279168,2479.2948,0,0,508,1
"SWP","2009-06-15",5,480,150,1227.3633792,383.551056,1140.969,0,0,5,0
"CVP","2009-06-15",12,1410,360,1867.19280192,477.18338688,2485.4622,1,0,778,0
"SWP","2009-06-16",5,480,150,1227.3633792,383.551056,1186.60776,0,0,5,0
"CVP","2009-06-16",12,1410,360,1870.3529568,477.5911488,2443.52388,0,0,790,2
"SWP","2009-06-17",5,540,150,1036.7346816,287.981856,1023.7884,0,0,8,1
"CVP","2009-06-17",12,1410,360,2818.04262912,714.19500288,3272.42244,0,0,1334,1
"SWP","2009-06-18",4,420,120,1073.9429568,306.8408448,1196.4756,0,0,38,0
"CVP","2009-06-18",12,1410,360,3776.43605184,962.52201216,4065.55008,0,0,1597,0
"SWP","2009-06-19",5,540,150,1380.7838016,383.551056,1296.38748,0,0,23,8
"CVP","2009-06-19",12,1395,360,3811.70745792,980.87129856,4088.9862,0,0,437,0
"SWP","2009-06-20",5,540,150,1380.7838016,383.551056,1301.3214,0,0,303,10
"CVP","2009-06-20",12,1410,360,3870.6800256,986.83481664,4098.85404,0,0,540,0
"SWP","2009-06-21",5,540,150,1380.7838016,383.551056,1345.72668,0,0,1431,8
"CVP","2009-06-21",12,1395,360,3839.51172384,990.70855488,4105.02144,0,1,721,0
"SWP","2009-06-22",5,540,150,1380.7838016,383.551056,1339.55928,0,0,151,1
"CVP","2009-06-22",12,1395,360,3841.3721376,989.89303104,4092.68664,0,0,405,0
"SWP","2009-06-23",4,420,120,806.3491968,230.3854848,860.96904,0,0,5,2
"CVP","2009-06-23",12,1395,360,3858.9568704,995.09199552,4096.38708,0,0,708,1
"SWP","2009-06-24",3,300,90,575.963712,172.7891136,543.96468,0,0,10,1
"CVP","2009-06-24",12,1395,360,3891.90913056,1003.96081728,4105.02144,0,0,508,0
"SWP","2009-06-25",5,540,150,344.04912,95.5692,330.57264,0,0,14,6
"CVP","2009-06-25",12,1395,360,3862.80512352,997.4875968,4087.75272,0,0,283,0
"SWP","2009-06-26",5,540,150,344.04912,95.5692,334.27308,0,0,8,3
"CVP","2009-06-26",12,1415,360,3855.59283456,981.73779264,4085.28576,0,0,206,0
"SWP","2009-06-27",4,420,120,806.3491968,230.3854848,805.46244,0,0,10,4
"CVP","2009-06-27",12,1425,360,3814.00111872,964.25500032,4065.55008,0,0,280,0
"SWP","2009-06-28",6,660,180,420.50448,114.68304,409.51536,0,0,1,1
"CVP","2009-06-28",12,1420,360,3766.32695424,955.28423808,4069.25052,0,0,211,0
"SWP","2009-06-29",12,1020,345,2725.3787328,854.0063712,2754.36084,0,0,52,1
"CVP","2009-06-29",12,1440,360,3838.059072,959.514768,4069.25052,1,0,200,0
"SWP","2009-06-30",10,960,300,3686.1677568,1267.1201664,4176.56328,0,0,110,2
"CVP","2009-06-30",12,1410,360,3793.40914176,968.58747072,4309.77912,0,0,396,0
"SWP","2009-07-01",14,1500,350,12556.0089216,2879.81856,11846.34192,0,0,104,0
"CVP","2009-07-01",12,1410,360,6349.3627968,1624.37057856,7181.32056,0,0,195,0
"SWP","2009-07-02",14,1440,340,12439.287072,2815.5960576,12278.05992,0,0,64,0
"CVP","2009-07-02",12,1380,200,8170.42753152,1149.378912,9796.29816,0,0,429,0
"SWP","2009-07-03",12,1380,300,14126.402016,3070.95696,14582.20056,0,0,93,0
"CVP","2009-07-03",12,1395,120,8370.48572352,718.680384,9934.44792,0,0,276,0
"SWP","2009-07-04",12,1440,290,14740.593408,2968.591728,14594.53536,0,0,67,0
"CVP","2009-07-04",12,1380,120,8533.02981888,739.62915264,9943.08228,0,0,231,0
"SWP","2009-07-05",13,1500,320,15354.7848,3275.687424,14594.53536,0,0,77,0
"CVP","2009-07-05",12,1380,120,8580.12632064,743.9106528,9961.58448,0,0,163,0
"SWP","2009-07-06",13,1380,310,15508.7149248,3422.9064672,16111.71576,0,0,71,0
"CVP","2009-07-06",12,1440,120,7992.74527488,666.06210624,8899.5582,0,0,143,0
"SWP","2009-07-07",14,1440,360,17046.4870656,4261.6217664,16864.13856,0,1,97,0
"CVP","2009-07-07",12,1395,120,6917.91033888,594.26202816,8385.19704,0,0,295,0
"SWP","2009-07-08",13,1500,340,17278.91136,3916.5532416,16439.82144,0,0,214,0
"CVP","2009-07-08",12,1440,120,7190.06593536,599.17216128,8403.69924,0,0,380,0
"SWP","2009-07-09",14,1440,360,17739.6823296,4377.3242112,17521.5834,0,0,178,0
"CVP","2009-07-09",12,1395,120,7009.32546432,602.84201856,8403.69924,0,0,289,0
"SWP","2009-07-10",14,1440,310,17970.0678144,3858.9568704,17786.7816,0,0,164,0
"CVP","2009-07-10",12,1410,120,7072.1208,601.97552448,8478.94152,0,0,307,0
"SWP","2009-07-11",14,1380,350,17163.7186176,4300.5290496,17786.7816,0,0,83,0
"CVP","2009-07-11",12,1415,120,8060.85001056,682.08375168,8386.43052,0,0,148,0
"SWP","2009-07-12",13,1440,310,18085.2605568,3839.75808,17752.24416,0,0,116,0
"CVP","2009-07-12",12,1420,120,7043.7473664,595.40036352,8391.36444,0,0,164,0
"SWP","2009-07-13",12,1440,300,16587.7549056,3455.782272,16370.74656,0,0,81,0
"CVP","2009-07-13",12,1410,120,6923.89934208,589.69169664,8305.02084,0,0,189,0
"SWP","2009-07-14",14,1440,350,17624.4895872,4319.72784,17475.94464,0,0,127,0
"CVP","2009-07-14",12,1410,120,6903.51124608,588.28152,8457.97236,0,0,88,0
"SWP","2009-07-15",14,1440,370,14283.9000576,3570.9750144,13990.13016,0,0,60,0
"CVP","2009-07-15",12,1420,120,8524.46681856,720.36240192,9782.72988,0,0,34,0
"SWP","2009-07-16",14,1440,400,12556.0089216,3436.5834816,12364.40352,0,0,111,0
"CVP","2009-07-16",12,1395,120,8909.80183296,764.96136192,10617.79584,0,0,43,0
"SWP","2009-07-17",13,1500,340,14399.0928,3263.794368,13655.85708,0,0,113,0
"CVP","2009-07-17",12,1410,120,9074.63958912,771.02682048,10265.02056,0,0,40,0
"SWP","2009-07-18",16,1440,395,17394.1041024,4818.8963904,17140.43808,0,0,117,0
"CVP","2009-07-18",12,1440,120,9252.32184576,771.02682048,10022.025,0,0,41,0
"SWP","2009-07-19",15,1440,440,17854.875072,5529.2516352,17751.01068,0,0,83,0
"CVP","2009-07-19",12,1410,120,9089.62483968,772.09719552,10155.24084,0,0,60,0
"SWP","2009-07-20",12,1380,350,15896.5984512,4031.745984,16299.20472,0,0,71,0
"CVP","2009-07-20",12,1410,120,9043.59871296,768.17248704,10224.31572,0,0,61,0
"SWP","2009-07-21",13,1500,300,17278.91136,3455.782272,16352.24436,0,0,27,0
"CVP","2009-07-21",12,1410,120,9000.78371136,764.96136192,10244.0514,0,0,61,0
"SWP","2009-07-22",14,1440,330,17970.0678144,4089.3423552,17547.48648,0,0,31,0
"CVP","2009-07-22",12,1410,120,8708.57132544,740.69952768,10061.49636,0,0,54,0
"SWP","2009-07-23",15,1440,400,17854.875072,4934.0891328,17570.9226,0,0,29,0
"CVP","2009-07-23",12,1410,120,8792.06057856,747.4785696,10202.11308,0,0,277,0
"SWP","2009-07-24",14,1440,410,12440.8161792,3532.5774336,12138.67668,0,0,24,0
"CVP","2009-07-24",12,1410,120,8991.9148896,765.827856,10260.08664,0,0,113,0
"SWP","2009-07-25",14,1440,420,12440.8161792,3628.5713856,12200.35068,0,0,25,0
"CVP","2009-07-25",12,1410,120,8934.42045888,760.32307008,10303.25844,0,0,91,0
"SWP","2009-07-26",14,1440,400,12440.8161792,3455.782272,12294.09516,0,0,32,0
"CVP","2009-07-26",12,1410,120,8940.84270912,761.7502368,10269.95448,0,0,50,0
"SWP","2009-07-27",14,1440,390,11980.0452096,3225.3967872,11764.93224,0,0,31,0
"CVP","2009-07-27",12,1410,120,8906.59070784,758.18232,10020.79152,0,0,38,0
"SWP","2009-07-28",15,1440,430,13247.165376,3954.9508224,13031.7162,0,0,22,0
"CVP","2009-07-28",12,1410,120,9058.58396352,770.6700288,10411.80468,0,0,31,0
"SWP","2009-07-29",14,1440,380,17970.0678144,4703.703648,17572.15608,0,0,34,0
"CVP","2009-07-29",12,1410,120,9128.15834112,776.021904,10416.7386,0,0,14,0
"SWP","2009-07-30",13,1380,360,16818.1403904,4377.3242112,16986.25308,0,0,10,0
"CVP","2009-07-30",12,1440,120,9410.73735168,784.22811264,10420.43904,0,0,10,0
"SWP","2009-07-31",13,1500,390,11749.6597248,3052.6076736,11091.45216,0,0,9,0
"CVP","2009-07-31",12,1410,120,9292.99609728,789.57998784,9920.87964,0,0,7,0
"SWP","2009-08-01",14,1440,420,12440.8161792,3628.5713856,12154.71192,0,0,3,0
"CVP","2009-08-01",12,1440,120,9534.90085632,794.57507136,9927.04704,0,0,12,0
"SWP","2009-08-02",14,1440,420,11980.0452096,3513.3786432,11877.17892,0,0,4,0
"CVP","2009-08-02",12,1410,120,9292.99609728,789.57998784,9944.31576,0,0,8,0
"SWP","2009-08-03",14,1440,420,11980.0452096,3513.3786432,11789.60184,0,0,12,0
"CVP","2009-08-03",12,1440,120,9372.20385024,781.01698752,9902.37744,0,0,18,0
"SWP","2009-08-04",14,1440,370,11864.8524672,2975.812512,11767.3992,0,0,14,0
"CVP","2009-08-04",12,1410,120,8995.43183616,764.96136192,10145.373,0,0,2,0
"SWP","2009-08-05",14,1440,370,12440.8161792,3148.6016256,12245.98944,0,0,22,0
"CVP","2009-08-05",12,1440,120,9256.60334592,771.38361216,10287.2232,0,0,25,0
"SWP","2009-08-06",14,1440,420,12440.8161792,3628.5713856,12168.2802,0,0,26,0
"CVP","2009-08-06",12,1410,120,8975.0947104,762.82061184,10117.00296,0,0,27,0
"SWP","2009-08-07",13,1380,380,11864.8524672,3244.5955776,12169.51368,0,0,10,0
"CVP","2009-08-07",12,1440,120,9106.75084032,758.89590336,10495.68132,0,0,6,0
"SWP","2009-08-08",14,1440,420,10367.346816,2995.0113024,10290.92364,0,0,8,0
"CVP","2009-08-08",12,1410,120,8560.34986752,730.13169792,10042.99416,0,0,3,0
"SWP","2009-08-09",14,1500,380,10482.5395584,2630.2342848,9936.91488,0,0,11,0
"CVP","2009-08-09",12,1440,120,9008.27633664,750.68969472,10117.00296,0,0,4,0
"SWP","2009-08-10",14,1440,360,10021.7685888,2476.6439616,9875.24088,0,0,2,0
"CVP","2009-08-10",12,1440,120,9051.09133824,754.25761152,9772.86204,0,0,3,0
"SWP","2009-08-11",15,1380,370,7372.3355136,1900.6802496,7432.95048,0,0,8,0
"CVP","2009-08-11",12,1440,120,9218.06984448,768.17248704,10135.50516,0,0,1,0
"SWP","2009-08-12",8,660,210,5990.0226048,1843.0838784,7177.62012,0,0,16,0
"CVP","2009-08-12",12,1425,120,9126.01759104,768.52927872,10098.50076,0,0,1,0
"SWP","2009-08-13",10,825,250,7429.9318848,2380.6500096,8358.06048,0,0,16,0
"CVP","2009-08-13",12,1440,120,9299.41834752,774.95152896,10483.34652,0,0,4,0
"SWP","2009-08-14",16,1440,420,10597.7323008,2707.0294464,10223.08224,0,0,12,0
"CVP","2009-08-14",12,1410,120,9083.20258944,772.09719552,9999.82236,0,0,1,0
